		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111001000    3    3    1    2    3    7    1    4 12.132900 0.145372 SUCCESS 122
111001010    2    4    2    2    3    2    1    3  2.497784 0.961834 SUCCESS 123
111001100    4    1    5    2    3    6    4    3 11.537118 0.173082 SUCCESS 124
111010000    0    2    0    4    5    2    1    1 10.719573 0.218100 SUCCESS 125
111010010    3    3    5    4    4    1    2    3  6.264449 0.617636 SUCCESS 126
111010100    1    4    2    2    4    3    1    2  4.192453 0.839356 SUCCESS 127
111010110    2    1    1    0    1    4    1    4  8.114683 0.422349 SUCCESS 128
111011000    3    3    4    5    3    0    5    0 12.070012 0.148107 SUCCESS 129
111011010    2    2    4    4    7    0    1    2 14.549126 0.068529 SUCCESS 130
111011100    2    3    1    3    1    1    3    7 11.944236 0.153709 SUCCESS 131
111100000    3    1    2    4    1    4    1    3  5.039787 0.753315 SUCCESS 132
111100010    0    2    2    4    0    2    2    2  6.420015 0.600293 SUCCESS 133
111100100    1    2    1    4    5    5    0    5 13.764680 0.088109 SUCCESS 134
111100110    6    4    3    0    4    3    5    2 13.168899 0.106169 SUCCESS 135
111101000    1    3    2    5    2    4    1    2  5.950009 0.652832 SUCCESS 136
111101010    2    4    1    3    5    6    2    2 10.501120 0.231599 SUCCESS 137
111101100    2    2    4    2    4    0    6    0 12.728682 0.121532 SUCCESS 138
111101110    1    4    1    3    2    2    3    8 16.369571 0.037386 SUCCESS 139
111110000    2    1    6    2    1    4    2    2  8.492011 0.386941 SUCCESS 140
111110010    1    4    1    2    1    2    0    3  6.420015 0.600293 SUCCESS 141
111110100    1    4    1    5    1    3    1    1  8.303347 0.404413 SUCCESS 142
111110110    2    1    5    2    3    1    2    0  7.393125 0.494871 SUCCESS 143
111111000    1    2    3    1    1    3    4    2  4.066676 0.851058 SUCCESS 144
111111010    0    3    1    2    2    3    1    3  4.788234 0.779952 SUCCESS 145
111111100    2    5    3    1    2    3    2    3  4.318229 0.827331 SUCCESS 146
111111110    1    4    4    3    3    3    2    4  4.506893 0.808743 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    1    2    3    5    3    2    1  5.102675 0.746548 SUCCESS   0
000000011    2    1    2    2    2    2    2    2  1.398898 0.994262 SUCCESS   1
000000101    1    2    1    4    4    3    3    3  4.318229 0.827331 SUCCESS   2
000000111    4    3    2    3    1    3    2    3  2.623560 0.955720 SUCCESS   3
000001001    3    1    1    3    3    3    3    1  3.282230 0.915418 SUCCESS   4
000001011    1    0    2    3    2    2    4    2  4.851122 0.773363 SUCCESS   5
000001101    7    1    2    4    0    3    1    1 15.207796 0.055229 SUCCESS   6
000001111    3    2    1    1    2    5    3    2  5.039787 0.753315 SUCCESS   7
000010001    3    2    3    2    5    2    3    4  4.506893 0.808743 SUCCESS   8
000010011    1    1    3    3    4    3    3    2  3.408006 0.906211 SUCCESS   9
000010101    5    5    5    3    5    4    1    5 16.088229 0.041135 SUCCESS  10
000010111    2    1    1    1    4    1    3    4  5.761345 0.673945 SUCCESS  11
000011001    3    2    4    2    0    2    1    2  4.851122 0.773363 SUCCESS  12
000011011    3    1    2    4    1    2    5    1  6.734455 0.565535 SUCCESS  13
000011101    3    3    1    1    3    0    1    5  8.303347 0.404413 SUCCESS  14
000011111    2    2    2    6    2    4    2    2  6.923119 0.544950 SUCCESS  15
000100011    1    1    3    0    3    2    3    3  4.851122 0.773363 SUCCESS  16
000100101    3    3    0    2    7    1    3    0 15.207796 0.055229 SUCCESS  17
000100111    3    2    3    2    3    3    2    2  0.866004 0.998961 SUCCESS  18
000101001    0    3    4    2    0    1    1    1  8.836241 0.356298 SUCCESS  19
000101011    5    4    6    2    2    5    0    5 17.531345 0.025028 SUCCESS  20
000101101    3    0    0    4    1    3    2    2  7.330237 0.501457 SUCCESS  21
000101111    2    2    3    2    4    1    2    4  3.408006 0.906211 SUCCESS  22
000110011    3    1    5    4    1    4    1    2  7.707565 0.462545 SUCCESS  23
000110101    4    1    3    3    3    3    4    2  3.596671 0.891559 SUCCESS  24
000110111    4    2    2    2    2    3    7    2 10.438232 0.235604 SUCCESS  25
000111001    2    3    2    2    1    0    3    0  6.357126 0.607295 SUCCESS  26
000111011    2    2    3    1    1    2    0    4  5.635568 0.687978 SUCCESS  27
000111101    4    1    1    1    3    5    1    2  7.518901 0.481816 SUCCESS  28
000111111    2    4    2    5    1    1    2    3  5.950009 0.652832 SUCCESS  29
001000011    2    5    4    4    4    3    4    4  8.273558 0.407215 SUCCESS  30
001000101    7    5    2    1    3    4    0    3 16.432459 0.036592 SUCCESS  31
001000111    2    2    4    0    3    3    3    2  4.192453 0.839356 SUCCESS  32
001001011    1    4    0    3    5    3    3    1  8.492011 0.386941 SUCCESS  33
001001101    1    3    3    0    4    1    4    3  6.734455 0.565535 SUCCESS  34
001001111    2    1    3    1    2    3    3    3  2.434896 0.964698 SUCCESS  35
001010011    2    5    3    1    1    3    1    2  5.824233 0.666913 SUCCESS  36
001010101    1    3    4    4    1    1    3    2  5.039787 0.753315 SUCCESS  37
001010111    2    0    4    0    2    2    1    6 12.540018 0.128687 SUCCESS  38
001011011    1    2    0    4    2    1    3    1  6.420015 0.600293 SUCCESS  39
001011101    4    1    1    4    2    2    2    1  4.914011 0.766726 SUCCESS  40
001011111    1    1    2    2    5    3    5    3  7.770453 0.456208 SUCCESS  41
001100101    2    5    1    0    4    2    3    3  7.644677 0.468925 SUCCESS  42
001100111    4    0    3    4    2    4    3    2  6.075785 0.638743 SUCCESS  43
001101011    0    4    5    0    4    3    5    3 12.980234 0.112531 SUCCESS  44
001101101    3    3    4    0    1    4    0    0 10.719573 0.218100 SUCCESS  45
001101111    3    5    2    2    4    3    2    1  5.228451 0.732903 SUCCESS  46
001110101    4    2    2    3    5    2    3    4  5.417115 0.712205 SUCCESS  47
001110111    3    3    2    3    3    1    0    3  4.129564 0.845248 SUCCESS  48
001111011    2    2    5    2    3    3    1    1  5.039787 0.753315 SUCCESS  49
001111101    1    2    8    2    2    2    2    0 16.902465 0.031141 SUCCESS  50
001111111    3    3    1    4    0    2    2    5  7.644677 0.468925 SUCCESS  51
010000011    5    0    0    1    2    2    4    4 10.908238 0.206953 SUCCESS  52
010000111    3    4    3    4    2    1    2    3  3.533783 0.896552 SUCCESS  53
010001011    4    3    2    3    3    2    1    3  2.623560 0.955720 SUCCESS  54
010001111    3    1    4    1    3    2    4    4  5.228451 0.732903 SUCCESS  55
010010011    2    2    2    1    1    2    3    4  3.219342 0.919848 SUCCESS  56
010010111    4    0    1    5    4    3    4    2  9.528010 0.299727 SUCCESS  57
010011011    1    4    2    1    4    7    3    0 15.396461 0.051880 SUCCESS  58
010011111    2    3    4    0    0    1    3    3  7.393125 0.494871 SUCCESS  59
010100011    4    3    4    2    4    2    4    4  5.542891 0.698284 SUCCESS  60
010100111    2    3    0    2    4    1    3    3  4.976899 0.760042 SUCCESS  61
010101011    3    3    4    4    2    1    2    0  5.887121 0.659874 SUCCESS  62
010101111    1    3    3    2    1    1    3    5  5.887121 0.659874 SUCCESS  63
010110011    6    0    4    4    2    2    1    3 11.159790 0.192809 SUCCESS  64
010110111    4    2    0    3    3    1    4    1  6.671567 0.572447 SUCCESS  65
010111011    6    0    3    4    2    2    1    1 10.971126 0.203341 SUCCESS  66
010111111    1    1    2    2    4    2    3    0  5.635568 0.687978 SUCCESS  67
011000111    1    4    3    3    4    1    2    2  4.255341 0.833382 SUCCESS  68
011001111    3    0    3    3    3    4    1    1  5.824233 0.666913 SUCCESS  69
011010111    0    3    5    0    2    2    5    0 13.387352 0.099199 SUCCESS  70
011011111    2    4    1    0    3    4    2    5  8.554899 0.381222 SUCCESS  71
011101111    2    1    4    2    4    0    1    4  7.518901 0.481816 SUCCESS  72
011111111    2    5    2    3    1    1    1    2  5.761345 0.673945 SUCCESS  73
100000000    3    1    2    3    5    3    2    1  5.102675 0.746548 SUCCESS  74
100010000    1    5    2    1    2    4    2    2  5.887121 0.659874 SUCCESS  75
100100000    1    4    2    4    0    3    1    1  7.393125 0.494871 SUCCESS  76
100101000    2    1    4    3    4    1    2    1  4.976899 0.760042 SUCCESS  77
100110000    2    2    2    4    1    2    0    3  4.851122 0.773363 SUCCESS  78
100111000    2    0    1    3    1    6    5    1 13.513128 0.095372 SUCCESS  79
101000000    5    1    3    2    2    3    2    6  9.590898 0.294921 SUCCESS  80
101000100    1    5    1    0    4    0    1    2 11.504019 0.174743 SUCCESS  81
101001000    2    6    1    4    2    3    1    1  9.339345 0.314483 SUCCESS  82
101001100    3    2    4    1    3    2    0    2  4.914011 0.766726 SUCCESS  83
101010000    5    2    0    2    3    1    6    2 11.944236 0.153709 SUCCESS  84
101010100    2    3    1    3    3    4    4    3  3.596671 0.891559 SUCCESS  85
101011000    2    4    3    3    3    4    2    4  3.722447 0.881257 SUCCESS  86
101011100    0    1    3    2    1    2    3    1  5.509792 0.701955 SUCCESS  87
101100000    3    1    1    3    2    1    3    2  3.156454 0.924159 SUCCESS  88
101100100    1    2    3    2    1    1    2    4  4.003788 0.856782 SUCCESS  89
101101000    3    0    4    1    4    7    2    5 17.342681 0.026732 SUCCESS  90
101101100    2    2    0    3    2    4    3    1  4.914011 0.766726 SUCCESS  91
101110000    2    3    3    0    5    3    3    1  6.797343 0.558648 SUCCESS  92
101110100    2    2    3    4    2    3    3    1  2.560672 0.958842 SUCCESS  93
101111000    1    2    3    4    5    0    2    3  7.644677 0.468925 SUCCESS  94
101111100    1    1    2    3    2    1    4    4  4.976899 0.760042 SUCCESS  95
110000000    3    2    2    5    7    2    2    1 12.980234 0.112531 SUCCESS  96
110000010    4    0    2    4    2    3    4    0  8.429123 0.392713 SUCCESS  97
110000100    1    2    1    2    3    4    3    3  3.345118 0.910872 SUCCESS  98
110001000    3    7    2    1    2    7    2    3 19.100238 0.014333 SUCCESS  99
110001010    2    3    5    3    0    2    0    5 11.034014 0.199779 SUCCESS 100
110010000    2    3    4    4    1    2    1    4  5.165563 0.739743 SUCCESS 101
110010010    0    3    3    4    2    1    4    1  6.671567 0.572447 SUCCESS 102
110010100    1    2    3    2    3    4    2    5  5.228451 0.732903 SUCCESS 103
110011000    1    4    1    2    3    1    2    3  4.066676 0.851058 SUCCESS 104
110011010    1    1    5    4    2    0    4    3  9.339345 0.314483 SUCCESS 105
110100000    5    1    5    1    2    2    3    5 10.438232 0.235604 SUCCESS 106
110100010    1    2    0    1    3    1    1    2  6.231350 0.621335 SUCCESS 107
110100100    5    4    2    3    3    2    2    0  6.860231 0.551785 SUCCESS 108
110101000    4    4    1    2    2    0    8    3 18.911573 0.015340 SUCCESS 109
110101010    4    3    1    3    4    4    3    1  5.291339 0.726032 SUCCESS 110
110101100    3    3    3    2    2    4    0    4  5.165563 0.739743 SUCCESS 111
110110000    4    2    2    3    2    1    2    2  2.434896 0.964698 SUCCESS 112
110110010    1    2    3    2    2    3    5    4  5.228451 0.732903 SUCCESS 113
110110100    7    1    3    1    4    9    1    1 31.810250 0.000101 FAILURE 114
110111000    3    3    2    0    2    2    3    1  4.003788 0.856782 SUCCESS 115
110111010    2    2    3    4    2    1    3    2  2.497784 0.961834 SUCCESS 116
110111100    1    3    3    4    3    0    1    1  6.545791 0.586333 SUCCESS 117
111000000    2    0    2    1    4    4    3    0  8.240459 0.410341 SUCCESS 118
111000010    1    4    1    2    5    3    5    3  8.743564 0.364388 SUCCESS 119
111000100    3    5    1    1    1    7    3    0 17.028241 0.029816 SUCCESS 120
111000110    3    1    2    3    4    5    2    1  6.012897 0.645787 SUCCESS 121
111001000    4    3    6    2    0    2    1    4 11.159790 0.192809 SUCCESS 122
111001010    2    0    4    1    1    2    0    5 10.719573 0.218100 SUCCESS 123
111001100    1    5    0    1    2    1    4    3  9.150681 0.329745 SUCCESS 124
111010000    3    2    4    2    2    0    4    3  5.102675 0.746548 SUCCESS 125
111010010    4    2    1    3    4    1    1    3  5.039787 0.753315 SUCCESS 126
111010100    1    4    1    3    4    1    4    2  5.950009 0.652832 SUCCESS 127
111010110    4    2    1    2    2    4    4    3  4.381117 0.821206 SUCCESS 128
111011000    1    3    6    2    3    2    0    4 10.249568 0.247945 SUCCESS 129
111011010    7    0    2    3    5    7    3    1 24.247131 0.002083 FAILURE 130
111011100    3    4    5    0    3    0    2    2  9.276457 0.319514 SUCCESS 131
111100000    1    0    2    4    3    1    2    0  8.051795 0.428427 SUCCESS 132
111100010    3    5    1    1    1    3    1    3  6.671567 0.572447 SUCCESS 133
111100100    2    3    4    3    2    2    2    5  4.444005 0.815009 SUCCESS 134
111100110    2    4    1    2    2    0    3    3  4.914011 0.766726 SUCCESS 135
111101000    1    1    4    2    2    1    4    3  4.976899 0.760042 SUCCESS 136
111101010    2    6    0    4    1    2    4    2 11.096902 0.196269 SUCCESS 137
111101100    0    4    5    2    3    2    1    0  9.998015 0.265165 SUCCESS 138
111101110    2    3    5    1    5    1    3    5 10.501120 0.231599 SUCCESS 139
111110000    1    1    1    3    2    1    2    1  4.599570 0.799391 SUCCESS 140
111110010    2    0    2    3    1    3    3    3  4.066676 0.851058 SUCCESS 141
111110100    2    3    4    2    0    1    3    4  5.887121 0.659874 SUCCESS 142
111110110    2    3    6    1    4    4    2    1  9.528010 0.299727 SUCCESS 143
111111000    3    2    2    2    1    4    1    1  4.003788 0.856782 SUCCESS 144
111111010    3    2    1    3    1    1    2    3  3.156454 0.924159 SUCCESS 145
111111100    3    3    2    3    3    4    2    1  2.623560 0.955720 SUCCESS 146
111111110    2    5    2    3    1    1    1    2  5.761345 0.673945 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    3    2    2    5    4    3    3  6.923119 0.544950 SUCCESS   0
000000011    1    2    3    2    2    2    3    5  4.255341 0.833382 SUCCESS   1
000000101    2    0    4    1    2    3    3    2  4.914011 0.766726 SUCCESS   2
000000111    0    3    2    3    3    2    4    2  4.192453 0.839356 SUCCESS   3
000001001    2    1    4    2    3    1    4    0  6.608679 0.579380 SUCCESS   4
000001011    3    4    3    1    1    5    1    2  6.797343 0.558648 SUCCESS   5
000001101    3    2    2    6    8    1    3    7 28.735354 0.000353 FAILURE   6
000001111    2    4    2    4    2    0    3    4  6.012897 0.645787 SUCCESS   7
000010001    3    3    2    3    2    2    1    3  1.650450 0.989919 SUCCESS   8
000010011    1    2    4    2    7    0    1    1 15.144908 0.056388 SUCCESS   9
000010101    3    1    2    3    3    0    3    3  4.129564 0.845248 SUCCESS  10
000010111    3    6    2    3    2    1    3    2  6.923119 0.544950 SUCCESS  11
000011001    2    4    2    4    3    4    3    3  3.722447 0.881257 SUCCESS  12
000011011    2    2    5    6    5    1    3    3 12.321564 0.137423 SUCCESS  13
000011101    1    0    2    2    3    6    2    4 10.186680 0.252167 SUCCESS  14
000011111    3    4    3    3    2    2    3    1  2.623560 0.955720 SUCCESS  15
000100011    4    2    2    2    0    2    0    1  7.204461 0.514742 SUCCESS  16
000100101    3    3    2    3    1    6    3    2  6.986007 0.538143 SUCCESS  17
000100111    1    1    6    4    4    1    1    1 11.818460 0.159489 SUCCESS  18
000101001    1    4    0    1    0    1    1    1 10.342245 0.241822 SUCCESS  19
000101011    6    5    1    5    1    3    4    3 14.079121 0.079726 SUCCESS  20
000101101    3    1    8    3    4    5    0    3 20.794906 0.007713 FAILURE  21
000101111    0    6    2    5    2    2    1    0 14.297574 0.074331 SUCCESS  22
000110011    1    4    1    5    1    3    3    2  6.797343 0.558648 SUCCESS  23
000110101    6    1    3    3    4    1    0    2 11.034014 0.199779 SUCCESS  24
000110111    3    0    2    5    4    2    2    3  6.860231 0.551785 SUCCESS  25
000111001    2    7    1    0    1    2    4    4 15.333573 0.052975 SUCCESS  26
000111011    1    1    1    1    3    7    2    6 17.938463 0.021693 SUCCESS  27
000111101    3    1    2    5    0    2    1    3  7.456013 0.488323 SUCCESS  28
000111111    4    4    2    2    2    2    3    2  2.623560 0.955720 SUCCESS  29
001000011    2    3    4    3    1    2    0    2  4.914011 0.766726 SUCCESS  30
001000101    2    6    3    2    4    2    1    2  7.770453 0.456208 SUCCESS  31
001000111    2    3    1    2    1    1    2    1  3.815124 0.873406 SUCCESS  32
001001011    1    5    2    1    1    2    4    2  6.671567 0.572447 SUCCESS  33
001001101    0    1    0    4    0    0    3    0 14.516027 0.069268 SUCCESS  34
001001111    1    2    3    3    2    1    4    3  3.345118 0.910872 SUCCESS  35
001010011    2    4    1    3    0    1    1    1  7.204461 0.514742 SUCCESS  36
001010101    2    2    4    1    3    4    2    3  3.470895 0.901437 SUCCESS  37
001010111    5    3    2    1    2    1    5    4  8.680676 0.369946 SUCCESS  38
001011011    3    2    6    4    2    2    3    3  7.111783 0.524622 SUCCESS  39
001011101    2    2    2    0    3    3    3    4  4.192453 0.839356 SUCCESS  40
001011111    4    3    2    4    2    5    1    0  8.554899 0.381222 SUCCESS  41
001100101    3    1    3    0    3    4    2    1  5.761345 0.673945 SUCCESS  42
001100111    0    6    1    2    1    6    3    1 16.118019 0.040722 SUCCESS  43
001101011    7    1    1    3    2    1    0    3 14.297574 0.074331 SUCCESS  44
001101101    6    2    3    2    2    1    3    3  6.923119 0.544950 SUCCESS  45
001101111    2    0    1    2    3    1    1    3  5.509792 0.701955 SUCCESS  46
001110101    2    1    2    1    0    1    4    5  9.087793 0.334944 SUCCESS  47
001110111    2    0    2    4    3    5    1    3  7.644677 0.468925 SUCCESS  48
001111011    2    1    1    1    1    2    1    5  7.267349 0.508082 SUCCESS  49
001111101    2    2    4    1    5    2    1    0  8.303347 0.404413 SUCCESS  50
001111111    3    3    1    3    1    4    3    0  5.824233 0.666913 SUCCESS  51
010000011    2    3    1    3    5    0    3    3  6.797343 0.558648 SUCCESS  52
010000111    2    1    1    2    2    3    1    3  3.093566 0.928349 SUCCESS  53
010001011    1    3    8    1    4    3    3    1 17.216905 0.027928 SUCCESS  54
010001111    4    3    1    2    2    2    2    0  4.851122 0.773363 SUCCESS  55
010010011    0    1    2    3    2    2    2    3  3.940900 0.862416 SUCCESS  56
010010111    2    3    2    2    2    4    3    2  1.713338 0.988575 SUCCESS  57
010011011    0    2    2    4    2    1    2    2  4.788234 0.779952 SUCCESS  58
010011111    3    2    2    3    1    2    1    0  4.725346 0.786488 SUCCESS  59
010100011    2    2    1    0    4    5    4    2  8.492011 0.386941 SUCCESS  60
010100111    2    1    1    2    1    0    1    1  6.952908 0.541722 SUCCESS  61
010101011    1    2    3    0    3    1    2    0  7.141573 0.521438 SUCCESS  62
010101111    2    1    1    0    2    1    4    1  7.141573 0.521438 SUCCESS  63
010110011    4    2    4    2    1    5    3    1  6.923119 0.544950 SUCCESS  64
010110111    3    3    4    3    1    2    1    2  3.345118 0.910872 SUCCESS  65
010111011    4    2    2    1    5    2    0    8 20.606242 0.008270 FAILURE  66
010111111    3    2    4    5    4    6    3    5 13.483339 0.096266 SUCCESS  67
011000111    2    3    2    1    1    2    2    5  4.976899 0.760042 SUCCESS  68
011001111    2    1    2    1    2    6    3    1  8.366235 0.398537 SUCCESS  69
011010111    4    1    4    3    5    0    1    5 12.070012 0.148107 SUCCESS  70
011011111    2    0    2    3    4    0    3    5  9.276457 0.319514 SUCCESS  71
011101111    2    2    2    3    2    2    1    3  1.524674 0.992290 SUCCESS  72
011111111    3    2    0    4    1    4    4    2  6.797343 0.558648 SUCCESS  73
100000000    0    3    2    2    5    4    3    3  6.923119 0.544950 SUCCESS  74
100010000    0    4    4    1    3    2    4    1  7.581789 0.475349 SUCCESS  75
100100000    2    3    3    3    3    2    5    5  6.327337 0.610616 SUCCESS  76
100101000    1    2    1    2    3    4    3    2  3.282230 0.915418 SUCCESS  77
100110000    5    3    2    3    5    1    2    0  9.402234 0.309508 SUCCESS  78
100111000    4    4    2    4    4    1    4    2  6.264449 0.617636 SUCCESS  79
101000000    3    0    2    1    2    4    0    1  8.051795 0.428427 SUCCESS  80
101000100    0    5    2    4    0    3    2    1  9.998015 0.265165 SUCCESS  81
101001000    2    5    2    1    3    1    2    2  4.976899 0.760042 SUCCESS  82
101001100    3    2    2    1    1    0    2    1  5.446904 0.708915 SUCCESS  83
101010000    6    0    0    2    5    1    0    3 16.776688 0.032520 SUCCESS  84
101010100    1    3    3    3    1    3    1    5  5.950009 0.652832 SUCCESS  85
101011000    5    2    2    3    3    4    3    5  7.237560 0.511232 SUCCESS  86
101011100    5    3    4    1    0    2    1    1  9.150681 0.329745 SUCCESS  87
101100000    2    1    3    2    4    2    2    5  5.165563 0.739743 SUCCESS  88
101100100    3    0    2    3    1    1    4    1  6.482903 0.593305 SUCCESS  89
101101000    6    3    3    3    3    4    3    2  7.237560 0.511232 SUCCESS  90
101101100    3    1    2    2    3    3    4    2  2.560672 0.958842 SUCCESS  91
101110000    3    1    4    1    3    2    1    4  5.039787 0.753315 SUCCESS  92
101110100    2    2    2    2    3    2    6    1  6.797343 0.558648 SUCCESS  93
101111000    0    4    0    2    3    3    3    0  9.024905 0.340199 SUCCESS  94
101111100    3    1    1    3    2    0    1    1  6.294238 0.614310 SUCCESS  95
110000000    2    1    1    3    4    1    4    4  5.950009 0.652832 SUCCESS  96
110000010    2    2    3    1    0    4    3    1  5.698457 0.680967 SUCCESS  97
110000100    4    4    1    2    5    2    1    2  6.860231 0.551785 SUCCESS  98
110001000    2    3    5    3    1    4    2    0  7.644677 0.468925 SUCCESS  99
110001010    4    3    2    4    0    4    1    1  7.581789 0.475349 SUCCESS 100
110010000    1    3    4    5    2    2    2    5  7.896229 0.443672 SUCCESS 101
110010010    3    3    0    2    5    1    3    1  7.518901 0.481816 SUCCESS 102
110010100    2    3    2    0    2    3    2    2  3.156454 0.924159 SUCCESS 103
110011000    2    3    6    3    1    3    2    1  7.707565 0.462545 SUCCESS 104
110011010    4    1    2    3    1    1    3    5  6.797343 0.558648 SUCCESS 105
110100000    2    3    3    3    3    4    0    2  4.255341 0.833382 SUCCESS 106
110100010    1    5    4    3    0    3    3    2  7.707565 0.462545 SUCCESS 107
110100100    2    2    3    1    3    2    3    3  1.650450 0.989919 SUCCESS 108
110101000    4    1    2    1    5    0    4    5 12.007124 0.150886 SUCCESS 109
110101010    0    3    2    2    1    0    1    2  7.078684 0.528168 SUCCESS 110
110101100    6    3    5    2    4    4    3    2 10.752672 0.216111 SUCCESS 111
110110000    2    5    2    2    3    3    0    3  5.950009 0.652832 SUCCESS 112
110110010    0    0    3    2    3    0    4    3  9.024905 0.340199 SUCCESS 113
110110100    4    2    3    3    3    4    2    3  2.812225 0.945583 SUCCESS 114
110111000    3    1    8    4    3    3    1    4 17.405569 0.026152 SUCCESS 115
110111010    2    1    5    5    2    2    2    2  6.860231 0.551785 SUCCESS 116
110111100    0    1    0    2    2    3    2    0  8.710465 0.367306 SUCCESS 117
111000000    2    1    2    3    4    0    5    1  8.366235 0.398537 SUCCESS 118
111000010    0    3    1    1    2    1    0    3  7.926019 0.440730 SUCCESS 119
111000100    2    2    4    4    1    4    2    0  6.734455 0.565535 SUCCESS 120
111000110    6    2    3    3    5    3    0    1 12.070012 0.148107 SUCCESS 121
111001000    3    4    3    3    1    1    0    4  6.734455 0.565535 SUCCESS 122
111001010    2    2    2    0    3    5    4    3  6.860231 0.551785 SUCCESS 123
111001100    2    4    4    2    2    3    4    1  4.381117 0.821206 SUCCESS 124
111010000    1    1    2    2    0    3    1    1  6.231350 0.621335 SUCCESS 125
111010010    5    2    2    4    4    1    4    3  7.111783 0.524622 SUCCESS 126
111010100    4    1    3    1    3    0    3    3  5.824233 0.666913 SUCCESS 127
111010110    1    3    6    2    3    2    2    2  6.860231 0.551785 SUCCESS 128
111011000    2    5    1    0    2    6    0    4 15.270684 0.054091 SUCCESS 129
111011010    2    2    1    2    4    2    2    4  3.345118 0.910872 SUCCESS 130
111011100    4    3    3    5    3    5    2    6 12.573117 0.127406 SUCCESS 131
111100000    4    2    1    7    1    3    6    2 17.342681 0.026732 SUCCESS 132
111100010    2    2    1    2    1    2    1    0  5.384016 0.715853 SUCCESS 133
111100100    1    2    0    3    0    2    2    5  9.024905 0.340199 SUCCESS 134
111100110    4    2    4    2    2    2    2    1  3.345118 0.910872 SUCCESS 135
111101000    0    3    2    5    1    2    1    2  7.393125 0.494871 SUCCESS 136
111101010    1    2    2    0    3    0    3    3  6.420015 0.600293 SUCCESS 137
111101100    1    2    0    1    2    2    1    2  5.384016 0.715853 SUCCESS 138
111101110    4    3    5    3    0    2    2    4  7.833341 0.449917 SUCCESS 139
111110000    3    3    1    6    0    3    2    0 11.755572 0.162447 SUCCESS 140
111110010    2    2    1    2    2    0    5    7 15.333573 0.052975 SUCCESS 141
111110100    4    2    2    2    4    3    1    1  4.192453 0.839356 SUCCESS 142
111110110    1    1    1    2    7    1    2    1 13.324464 0.101163 SUCCESS 143
111111000    2    2    2    7    0    4    2    2 12.791570 0.119225 SUCCESS 144
111111010    3    5    1    2    3    5    1    2  7.770453 0.456208 SUCCESS 145
111111100    5    3    1    4    1    4    4    2  7.896229 0.443672 SUCCESS 146
111111110    3    2    0    4    1    4    4    2  6.797343 0.558648 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    0    1    1    4    2    1    2  6.420015 0.600293 SUCCESS   0
000000011    3    0    1    1    3    0    0    1 10.342245 0.241822 SUCCESS   1
000000101    1    5    0    4    5    3    1    3 11.159790 0.192809 SUCCESS   2
000000111    4    2    3    1    2    2    1    3  3.282230 0.915418 SUCCESS   3
000001001    2    5    4    1    1    5    3    1  9.465122 0.304589 SUCCESS   4
000001011    2    5    2    5    1    2    1    2  7.644677 0.468925 SUCCESS   5
000001101    2    3    0    2    1    4    1    3  5.698457 0.680967 SUCCESS   6
000001111    3    1    4    0    2    2    1    1  6.420015 0.600293 SUCCESS   7
000010001    1    1    3    0    0    3    1    3  7.988907 0.434555 SUCCESS   8
000010011    2    5    2    1    2    2    6    2  9.465122 0.304589 SUCCESS   9
000010101    2    3    4    6    3    3    4    2  8.084894 0.425222 SUCCESS  10
000010111    2    3    0    2    1    2    0    1  7.078684 0.528168 SUCCESS  11
000011001    0    2    2    2    4    0    1    2  7.204461 0.514742 SUCCESS  12
000011011    1    3    2    1    0    2    2    2  4.662458 0.792968 SUCCESS  13
000011101    4    0    5    3    1    0    5    4 13.701792 0.089877 SUCCESS  14
000011111    2    1    1    1    1    1    1    2  5.321128 0.722767 SUCCESS  15
